2022-11-25 15:26:19.811 +0100 CET,37033,5049
2022-11-25 15:28:34.456 +0100 CET,34446,2783
2022-11-25 15:28:39.446 +0100 CET,30701,1175
2022-11-25 15:28:54.411 +0100 CET,31496,1411
2022-11-25 15:28:59.4 +0100 CET,32136,1635
2022-11-25 15:29:04.39 +0100 CET,30426,1103
2022-11-25 15:29:29.344 +0100 CET,32463,1763
2022-11-25 15:29:39.307 +0100 CET,31116,1293
2022-11-25 15:29:44.302 +0100 CET,30225,1053
2022-11-25 15:30:24.199 +0100 CET,32423,1747
2022-11-25 15:30:29.189 +0100 CET,35059,3205
2022-11-25 15:30:34.179 +0100 CET,36404,4368
2022-11-25 15:32:28.882 +0100 CET,36404,4368
2022-11-25 15:32:29.245 +0100 CET,36404,4414
2022-11-25 15:35:15.468 +0100 CET,34528,2836
2022-11-25 15:35:20.465 +0100 CET,33039,2013
2022-11-25 15:35:25.524 +0100 CET,33549,2264
2022-11-25 15:35:30.444 +0100 CET,34463,2794
2022-11-25 15:35:35.434 +0100 CET,35270,3364
2022-11-25 15:35:40.424 +0100 CET,35929,3916
2022-11-25 15:36:40.269 +0100 CET,34953,3128
2022-11-25 15:36:45.26 +0100 CET,33774,2384
2022-11-25 15:36:50.249 +0100 CET,31828,1523
2022-11-25 15:36:55.239 +0100 CET,30286,1068
2022-11-25 15:37:00.229 +0100 CET,29356,862
2022-11-25 15:37:10.206 +0100 CET,28820,762
2022-11-25 15:37:25.172 +0100 CET,29416,874
2022-11-25 15:37:35.148 +0100 CET,28905,777
2022-11-25 15:37:55.099 +0100 CET,29528,897
2022-11-25 15:38:10.063 +0100 CET,28944,784
2022-11-25 15:38:35 +0100 CET,28376,688
2022-11-25 15:39:25.023 +0100 CET,30048,1011
2022-11-25 15:39:29.863 +0100 CET,32881,1941
2022-11-25 15:39:34.853 +0100 CET,34314,2700
2022-11-25 15:39:39.847 +0100 CET,34841,3048
2022-11-25 15:39:44.837 +0100 CET,34244,2656
2022-11-25 15:39:54.814 +0100 CET,33229,2103
2022-11-25 15:40:04.791 +0100 CET,34665,2927
2022-11-25 15:40:09.782 +0100 CET,35538,3578
2022-11-25 15:40:24.746 +0100 CET,34641,2911
2022-11-25 15:40:29.735 +0100 CET,32941,1968
2022-11-25 15:40:34.726 +0100 CET,30562,1138
2022-11-25 15:40:39.716 +0100 CET,28944,784
2022-11-25 15:40:44.706 +0100 CET,28402,692
2022-11-25 15:41:14.63 +0100 CET,30889,1227
2022-11-25 15:41:19.619 +0100 CET,33761,2377
2022-11-25 15:41:24.609 +0100 CET,34968,3138
2022-11-25 15:41:34.587 +0100 CET,35486,3536
2022-11-25 15:42:49.392 +0100 CET,34977,3145
2022-11-25 15:44:49.079 +0100 CET,33748,2370
2022-11-25 15:44:54.069 +0100 CET,31236,1329
2022-11-25 15:44:59.091 +0100 CET,28960,787
2022-11-25 15:45:14.022 +0100 CET,28370,687
2022-11-25 15:46:23.84 +0100 CET,28955,786
2022-11-25 15:46:28.83 +0100 CET,31563,1433
2022-11-25 15:46:33.82 +0100 CET,33002,1996
2022-11-25 15:46:38.813 +0100 CET,33855,2429
2022-11-25 15:46:58.764 +0100 CET,34435,2776
2022-11-25 15:47:48.634 +0100 CET,33862,2433
2022-11-25 15:47:53.624 +0100 CET,32781,1897
2022-11-25 15:47:58.615 +0100 CET,30044,1010
2022-11-25 15:48:03.604 +0100 CET,28110,647
2022-11-25 15:48:23.555 +0100 CET,27559,570
2022-11-25 15:51:53.001 +0100 CET,29662,925
2022-11-25 15:51:57.991 +0100 CET,31355,1366
2022-11-25 15:52:02.981 +0100 CET,30623,1154
2022-11-25 15:52:07.971 +0100 CET,28376,688
2022-11-25 15:52:17.95 +0100 CET,29295,850
2022-11-25 15:52:37.899 +0100 CET,27796,602
2022-11-25 15:52:42.889 +0100 CET,27227,528
2022-11-25 15:53:42.732 +0100 CET,26513,448
2022-11-25 15:54:17.644 +0100 CET,27243,530
2022-11-25 15:54:22.635 +0100 CET,29112,815
2022-11-25 15:54:27.625 +0100 CET,30052,1012
2022-11-25 15:54:37.601 +0100 CET,29509,893
2022-11-25 15:54:42.594 +0100 CET,28865,770
2022-11-25 15:54:47.583 +0100 CET,27782,600
2022-11-25 15:54:52.573 +0100 CET,27025,504
2022-11-25 15:55:02.55 +0100 CET,27789,601
2022-11-25 15:55:07.54 +0100 CET,29085,810
2022-11-25 15:55:12.529 +0100 CET,29983,996
2022-11-25 15:55:22.51 +0100 CET,30828,1210
2022-11-25 15:55:52.433 +0100 CET,31572,1436
2022-11-25 15:56:02.409 +0100 CET,30836,1212
2022-11-25 15:56:27.349 +0100 CET,31345,1363
2022-11-25 15:56:32.339 +0100 CET,31951,1567
2022-11-25 15:57:12.236 +0100 CET,31361,1368
2022-11-25 15:57:52.138 +0100 CET,30607,1150
2022-11-25 15:57:57.128 +0100 CET,29619,916
2022-11-25 15:58:02.122 +0100 CET,28803,759
2022-11-25 15:58:07.112 +0100 CET,28156,654
2022-11-25 15:58:17.094 +0100 CET,29340,859
2022-11-25 15:58:22.087 +0100 CET,30306,1073
2022-11-25 15:58:37.051 +0100 CET,30924,1237
2022-11-25 15:58:52.014 +0100 CET,31440,1393
2022-11-25 16:00:06.817 +0100 CET,30868,1221
2022-11-25 16:00:11.807 +0100 CET,30355,1085
2022-11-25 16:00:16.797 +0100 CET,29450,881
2022-11-25 16:00:31.761 +0100 CET,30442,1107
2022-11-25 16:00:46.723 +0100 CET,29600,912
2022-11-25 16:00:51.713 +0100 CET,28877,772
2022-11-25 16:00:56.704 +0100 CET,27994,630
2022-11-25 16:01:01.693 +0100 CET,27076,510
2022-11-25 16:01:31.617 +0100 CET,26043,402
2022-11-25 16:02:06.528 +0100 CET,26999,501
2022-11-25 16:02:31.465 +0100 CET,26284,425
2022-11-25 16:02:41.443 +0100 CET,25379,345
2022-11-25 16:03:26.326 +0100 CET,24669,293
2022-11-25 16:13:54.669 +0100 CET,23962,249
2022-11-25 16:17:54.035 +0100 CET,23243,211
2022-11-25 16:20:58.543 +0100 CET,22529,179
2022-11-25 16:24:03.049 +0100 CET,21819,152
2022-11-25 16:26:12.702 +0100 CET,21106,129
2022-11-25 16:27:22.525 +0100 CET,21106,116
2022-11-25 16:27:54.451 +0100 CET,22989,199
2022-11-25 16:31:18.901 +0100 CET,22279,169
2022-11-25 16:33:48.499 +0100 CET,21554,143
2022-11-25 16:36:23.078 +0100 CET,20828,121
2022-11-25 16:39:22.596 +0100 CET,20087,102
2022-11-25 16:42:07.153 +0100 CET,19345,86
2022-11-25 16:44:41.74 +0100 CET,18634,73
2022-11-25 16:46:56.378 +0100 CET,17924,62
2022-11-25 16:48:56.06 +0100 CET,17161,52
2022-11-25 16:50:50.829 +0100 CET,16533,45
2022-11-25 16:52:50.439 +0100 CET,15798,38
2022-11-25 16:55:10.072 +0100 CET,14914,31
2022-11-25 16:57:59.702 +0100 CET,13803,24
2022-11-25 17:01:04.141 +0100 CET,12305,17
2022-11-25 17:06:23.303 +0100 CET,10001,10
2022-11-25 17:13:57.122 +0100 CET,4772,3
2022-11-25 17:22:15.868 +0100 CET,4772,2
2022-11-25 18:17:08.833 +0100 CET,4772,0
2022-11-25 19:12:01.835 +0100 CET,4772,0
2022-11-25 20:06:54.77 +0100 CET,4772,0
2022-11-25 21:01:47.771 +0100 CET,4772,0
2022-11-25 21:56:40.865 +0100 CET,4772,0
2022-11-25 22:51:33.997 +0100 CET,4772,0
